Diện tích,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Pháp lý,Nội thất
140 m²,"35,4 tỷ",,,,16.0883827209473,108.228889465332,"7,5 m",,,,Hợp đồng mua bán,Không nội thất
100 m²,"2,95 tỷ",1 tầng,2 phòng,1 phòng,15.9788694172105,108.213619683575,5 m,"5,5 m",Nam,Nam,Sổ đỏ/ Sổ hồng,Cơ bản.
68 m²,"5,6 tỷ",4 tầng,4 phòng,5 phòng,16.0225121984091,108.208584867106,6 m,"7,5 m",Tây - Bắc,Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
61 m²,"2,5 tỷ",,,,16.0923728942871,108.126586914063,"6,36 m",,,,Sổ đỏ/ Sổ hồng,
54 m²,"1,99 tỷ",,,,16.0923728942871,108.126586914063,,,Đông - Bắc,,,
70 m²,"2,6 tỷ",1 tầng,1 phòng,1 phòng,16.0923728942871,108.126586914063,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
288 m²,"27,5 tỷ",4 tầng,7 phòng,7 phòng,16.0299034118652,108.240165710449,15 m,"7,5 m",Nam,Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
52 m²,"4,65 tỷ",3 tầng,3 phòng,2 phòng,16.0725154403035,108.205347282318,6 m,4 m,Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ
60 m²,"9,8 tỷ",3 tầng,,,16.076766,108.2121799,,,,,,
117 m²,Thỏa thuận,3 tầng,6 phòng,4 phòng,16.0390475,108.2180769,5 m,,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
102 m²,"8,5 tỷ",3 tầng,4 phòng,4 phòng,16.0806425,108.2156311,,,Tây - Bắc,,Sổ đỏ/ Sổ hồng.,
108 m²,"12,5 tỷ",3 tầng,4 phòng,5 phòng,16.0340824,108.2158293,6 m,"7,5 m",Đông,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,10 tỷ,4 tầng,5 phòng,6 phòng,16.0342842,108.2175535,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
"321,5 m²",Thỏa thuận,3 tầng,4 phòng,4 phòng,16.0435066223145,108.248374938965,12 m,15 m,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp 5 sao.
"348,9 m²",23 tỷ,2 tầng,3 phòng,4 phòng,16.0394515991211,108.249809265137,10 m,5 m,Đông - Nam,Đông - Nam,Hợp đồng mua bán,Đầy đủ
100 m²,"4,1 tỷ",2 tầng,3 phòng,,16.0295004991372,108.245787189937,,,,,,
"348,9 m²",23 tỷ,3 tầng,4 phòng,3 phòng,16.0394515991211,108.249809265137,15 m,5 m,Đông - Nam,Đông - Nam,Hợp đồng mua bán,Đầy đủ
623 m²,25 tỷ,2 tầng,3 phòng,2 phòng,16.0170230865479,108.260246276855,,,Đông - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng.,Đầy đủ.
484 m²,"25,52 tỷ",2 tầng,2 phòng,,15.9926319122314,108.269371032715,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
856 m²,"98,5 tỷ",2 tầng,5 phòng,6 phòng,15.9926319122314,108.269371032715,,,,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
300 m²,60 tỷ,5 tầng,25 phòng,,,,,,,,,
"292,2 m²",65 tỷ,5 tầng,,,,,,,,,* pháp lý: 100%.,
92 m²,"4,1 tỷ",2 tầng,2 phòng,1 phòng,16.0647654090418,108.175191722081,7 m,"7,5 m",Đông - Bắc,,Sổ đỏ/ Sổ hồng,
90 m²,"11,9 tỷ",8 tầng,13 phòng,13 phòng,16.0816246929613,108.245433203462,,,Đông,Đông,Sổ đỏ/ Sổ hồng.,Đầy đủ.
100 m²,"4,7 tỷ",,3 phòng,2 phòng,16.0729838265955,108.173043134855,5 m,5 m,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
84 m²,"6,25 tỷ",4 tầng,3 phòng,5 phòng,16.0204006185109,108.208884754937,"6,5 m","5,5 m",,,Sổ đỏ/ Sổ hồng,
82 m²,8 tỷ,,,,16.057526890056,108.24380996412,5 m,6 m,Tây,,Sổ đỏ/ Sổ hồng,
101 m²,"4,5 tỷ",,1 phòng,1 phòng,16.0733902564077,108.237047799303,,15 m,Bắc,,Sổ đỏ/ Sổ hồng,Không nội thất
57 m²,Thỏa thuận,1 tầng,3 phòng,2 phòng,16.0711211670292,108.223804142652,4 m,4 m,Nam,Nam,Sổ đỏ/ Sổ hồng.,Đầy đủ.
175 m²,"16,5 tỷ",4 tầng,33 phòng,33 phòng,16.0792369144012,108.21492620035,10 m,5 m,,,Sổ đỏ/ Sổ hồng,Cơ bản
82 m²,"10,9 tỷ",5 tầng,8 phòng,9 phòng,16.0816723625909,108.244773000876,,"5,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"17,5 tỷ",7 tầng,,,16.05078125,108.232902526855,5 m,8 m,Đông - Nam,Đông - Nam,Hợp đồng mua bán,Không nội thất
288 m²,"27,5 tỷ",4 tầng,7 phòng,7 phòng,16.0299034118652,108.240165710449,15 m,"7,5 m",Nam,Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
52 m²,"4,65 tỷ",3 tầng,3 phòng,2 phòng,16.0725154403035,108.205347282318,6 m,4 m,Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ
60 m²,"9,8 tỷ",3 tầng,,,16.076766,108.2121799,,,,,,
117 m²,Thỏa thuận,3 tầng,6 phòng,4 phòng,16.0390475,108.2180769,5 m,,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
102 m²,"8,5 tỷ",3 tầng,4 phòng,4 phòng,16.0806425,108.2156311,,,Tây - Bắc,,Sổ đỏ/ Sổ hồng.,
108 m²,"12,5 tỷ",3 tầng,4 phòng,5 phòng,16.0340824,108.2158293,6 m,"7,5 m",Đông,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,10 tỷ,4 tầng,5 phòng,6 phòng,16.0342842,108.2175535,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
"321,5 m²",Thỏa thuận,3 tầng,4 phòng,4 phòng,16.0435066223145,108.248374938965,12 m,15 m,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp 5 sao.
"348,9 m²",23 tỷ,2 tầng,3 phòng,4 phòng,16.0394515991211,108.249809265137,10 m,5 m,Đông - Nam,Đông - Nam,Hợp đồng mua bán,Đầy đủ
100 m²,"4,1 tỷ",2 tầng,3 phòng,,16.0295004991372,108.245787189937,,,,,,
"348,9 m²",23 tỷ,3 tầng,4 phòng,3 phòng,16.0394515991211,108.249809265137,15 m,5 m,Đông - Nam,Đông - Nam,Hợp đồng mua bán,Đầy đủ
623 m²,25 tỷ,2 tầng,3 phòng,2 phòng,16.0170230865479,108.260246276855,,,Đông - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng.,Đầy đủ.
484 m²,"25,52 tỷ",2 tầng,2 phòng,,15.9926319122314,108.269371032715,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
300 m²,60 tỷ,5 tầng,25 phòng,,,,,,,,,
"292,2 m²",65 tỷ,5 tầng,,,,,,,,,* pháp lý: 100%.,
92 m²,"4,1 tỷ",2 tầng,2 phòng,1 phòng,16.0647654090418,108.175191722081,7 m,"7,5 m",Đông - Bắc,,Sổ đỏ/ Sổ hồng,
90 m²,"11,9 tỷ",8 tầng,13 phòng,13 phòng,16.0816246929613,108.245433203462,,,Đông,Đông,Sổ đỏ/ Sổ hồng.,Đầy đủ.
100 m²,"4,7 tỷ",,3 phòng,2 phòng,16.0729838265955,108.173043134855,5 m,5 m,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
92 m²,"4,1 tỷ",2 tầng,2 phòng,1 phòng,16.0647654090418,108.175191722081,7 m,"7,5 m",Đông - Bắc,,Sổ đỏ/ Sổ hồng,
90 m²,"11,9 tỷ",8 tầng,13 phòng,13 phòng,16.0816246929613,108.245433203462,,,Đông,Đông,Sổ đỏ/ Sổ hồng.,Đầy đủ.
100 m²,"4,7 tỷ",,3 phòng,2 phòng,16.0729838265955,108.173043134855,5 m,5 m,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
84 m²,"6,25 tỷ",4 tầng,3 phòng,5 phòng,16.0204006185109,108.208884754937,"6,5 m","5,5 m",,,Sổ đỏ/ Sổ hồng,
82 m²,8 tỷ,,,,16.057526890056,108.24380996412,5 m,6 m,Tây,,Sổ đỏ/ Sổ hồng,
101 m²,"4,5 tỷ",,1 phòng,1 phòng,16.0733902564077,108.237047799303,,15 m,Bắc,,Sổ đỏ/ Sổ hồng,Không nội thất
57 m²,Thỏa thuận,1 tầng,3 phòng,2 phòng,16.0711211670292,108.223804142652,4 m,4 m,Nam,Nam,Sổ đỏ/ Sổ hồng.,Đầy đủ.
175 m²,"16,5 tỷ",4 tầng,33 phòng,33 phòng,16.0792369144012,108.21492620035,10 m,5 m,,,Sổ đỏ/ Sổ hồng,Cơ bản
82 m²,"10,9 tỷ",5 tầng,8 phòng,9 phòng,16.0816723625909,108.244773000876,,"5,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"17,5 tỷ",7 tầng,,,16.05078125,108.232902526855,5 m,8 m,Đông - Nam,Đông - Nam,Hợp đồng mua bán,Không nội thất
600 m²,20 tỷ,3 tầng,5 phòng,,16.0170230865479,108.260246276855,,,,,Sổ đỏ/ Sổ hồng,Cơ bản
623 m²,25 tỷ,,2 phòng,,16.0170230865479,108.260246276855,,15 m,,Đông,,
120 m²,Thỏa thuận,4 tầng,5 phòng,5 phòng,16.03311,108.224236,6 m,"7,5 m",Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Không nội thất
300 m²,94 triệu/m²,3 tầng,4 phòng,4 phòng,16.0435066223145,108.248374938965,12 m,15 m,,Đông - Nam,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp 5 sao.
289 m²,"27,5 tỷ",4 tầng,7 phòng,8 phòng,16.0299034118652,108.240165710449,"7,5 m","7,5 m",Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng.,Đầy đủ.
"97,5 m²","8,5 tỷ",2 tầng,2 phòng,2 phòng,16.0347114276643,108.222058111655,5 m,10 m,Bắc,Bắc,Sổ đỏ/ Sổ hồng,Không nội thất
100 m²,"8,5 tỷ",2 tầng,2 phòng,3 phòng,16.0342615476746,108.217544012563,5 m,,Bắc,Bắc,Sổ đỏ/ Sổ hồng,Không nội thất
34 m²,"2,25 tỷ",3 tầng,2 phòng,2 phòng,16.0591054643782,108.218328091454,,,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng.,
100 m²,"3,48 tỷ",2 tầng,3 phòng,2 phòng,15.9879861933143,108.235781132381,5 m,"7,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.
75 m²,"2,7 tỷ",,2 phòng,1 phòng,16.095862402403,108.244683230193,"4,5 m",4 m,,,Sổ đỏ/ Sổ hồng,
66 m²,"2,55 tỷ",1 tầng,3 phòng,2 phòng,16.087636897362,108.241247019159,"3,17 m",3 m,,,Sổ đỏ/ Sổ hồng,
170 m²,27 tỷ,4 tầng,4 phòng,6 phòng,16.0306218455543,108.20868264883,5 m,30 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
90 m²,"5,9 tỷ",3 tầng,3 phòng,3 phòng,16.0286945,108.2206934,,"7,5 m",Bắc,,Sổ đỏ/ Sổ hồng,
"49,3 m²","4,25 tỷ",,1 phòng,1 phòng,16.0792566470148,108.215020126178,,,Tây - Nam,,Sổ đỏ/ Sổ hồng,Cơ bản
305 m²,Thỏa thuận,7 tầng,,,16.1033569,108.2820373,,,,,,
196 m²,Thỏa thuận,5 tầng,4 phòng,,16.0718036676946,108.238093190883,,,,,,
100 m²,8 tỷ,2 tầng,3 phòng,2 phòng,16.0754391,108.2324501,5 m,"7,5 m",Tây - Bắc,Tây,Sổ đỏ/ Sổ hồng,
120 m²,"9,5 tỷ",5 tầng,9 phòng,9 phòng,16.0562975864697,108.238113246552,,7 m,,Đông,Sổ đỏ/ Sổ hồng,
115 m²,"4,49 tỷ",1 tầng,6 phòng,6 phòng,16.0410998695717,108.239141014843,6 m,,,,Sổ đỏ/ Sổ hồng,
250 m²,37 tỷ,3 tầng,,,16.0644493103027,108.233322143555,10 m,"10,5 m",Đông - Nam,,,
142 m²,Thỏa thuận,1 tầng,2 phòng,1 phòng,16.0817038,108.2348469,5 m,,,,Sổ đỏ/ Sổ hồng,
100 m²,Thỏa thuận,2 tầng,2 phòng,2 phòng,16.0547918980014,108.240888310593,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
250 m²,Thỏa thuận,3 tầng,4 phòng,4 phòng,16.0558757781982,108.230522155762,10 m,,,,,
75 m²,Thỏa thuận,2 tầng,3 phòng,2 phòng,16.056319808181,108.241253967829,,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
105 m²,Thỏa thuận,4 tầng,10 phòng,10 phòng,16.0525073,108.2342564,"7,5 m","7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
250 m²,34 tỷ,,,,16.0644493103027,108.233322143555,10 m,,,,,
290 m²,"6,9 tỷ",7 tầng,27 phòng,20 phòng,16.1033569,108.2820373,,,,,Sổ đỏ/ Sổ hồng,Nội thất tiêu chuẩn 5*.
100 m²,7 tỷ,,,,16.0096674,108.2573805,4 m,40 m,Đông,,,
290 m²,"6,9 tỷ",7 tầng,27 phòng,20 phòng,16.1033569,108.2820373,,,,,Sổ đỏ/ Sổ hồng,Nội thất tiêu chuẩn 5*.
100 m²,7 tỷ,,,,16.0096674,108.2573805,4 m,40 m,Đông,,,
155 m²,"34,9 tỷ",9 tầng,20 phòng,20 phòng,16.050815744572,108.246934934169,9 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
150 m²,Thỏa thuận,1 tầng,3 phòng,2 phòng,16.0579914,108.2388428,"6,5 m",6 m,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
800 m²,Thỏa thuận,8 tầng,20 phòng,21 phòng,16.0551761570147,108.242023067508,,15 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,Thỏa thuận,5 tầng,10 phòng,10 phòng,16.0671719,108.2443389,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
95 m²,"9,6 tỷ",3 tầng,4 phòng,4 phòng,16.0576304,108.2443058,"5,3 m",5 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
95 m²,"4,8 tỷ",,2 phòng,1 phòng,16.0856126,108.2372525,,"7,5 m",Tây - Bắc,,Đả có sổ,
215 m²,"11,9 tỷ",1 tầng,2 phòng,1 phòng,16.0547294,108.2409928,11 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
"112,6 m²","4,8 tỷ",1 tầng,2 phòng,2 phòng,16.0526302185934,108.21792279466,4 m,5 m,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng.,
90 m²,"3,9 tỷ",2 tầng,2 phòng,2 phòng,15.9861233,108.2688832,5 m,"7,5 m",Bắc,Bắc,Sổ đỏ/ Sổ hồng,
300 m²,21 tỷ,2 tầng,4 phòng,6 phòng,16.0299034118652,108.240165710449,15 m,"7,5 m",Đông,,Sổ đỏ/ Sổ hồng,Đầy đủ
56 m²,"5,05 tỷ",2 tầng,3 phòng,3 phòng,16.0476897,108.2466488,,,,,,
"117,5 m²","9,5 tỷ",2 tầng,4 phòng,2 phòng,16.0172681,108.2569285,5 m,48 m,Tây - Bắc,,Sổ đỏ/ Sổ hồng.,
70 m²,7 tỷ,3 tầng,3 phòng,3 phòng,16.0301705234915,108.220637310189,5 m,5 m,Đông - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
95 m²,"6,4 tỷ",3 tầng,5 phòng,5 phòng,16.0299034118652,108.240165710449,,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
70 m²,"6,2 tỷ",4 tầng,4 phòng,6 phòng,16.0299056392372,108.220554698819,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
95 m²,"7,7 tỷ",3 tầng,3 phòng,3 phòng,16.0269472488731,108.211824004758,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
95 m²,"6,4 tỷ",3 tầng,5 phòng,5 phòng,16.0299034118652,108.240165710449,,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
70 m²,"6,2 tỷ",4 tầng,4 phòng,6 phòng,16.0299056392372,108.220554698819,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"3,35 tỷ",2 tầng,2 phòng,2 phòng,15.9912984997027,108.268511142102,,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
"86,8 m²","8,5 tỷ",3 tầng,3 phòng,4 phòng,16.0342842,108.2175535,,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
448 m²,Thỏa thuận,2 tầng,4 phòng,4 phòng,16.0435066223145,108.248374938965,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
60 m²,4 tỷ,3 tầng,4 phòng,2 phòng,16.0213453881375,108.21495952246,,,,,,
90 m²,"16,5 tỷ",6 tầng,11 phòng,11 phòng,16.0634593016422,108.239974619767,,"5,5 m",Nam,,Sổ đỏ/ Sổ hồng,
156 m²,"11,5 tỷ",3 tầng,7 phòng,6 phòng,16.0546098728253,108.183199506576,8 m,"7,5 m",,,,
135 m²,"2,2 tỷ",,3 phòng,1 phòng,15.9727764183429,108.239378221591,"4,5 m",3 m,,,Sổ đỏ/ Sổ hồng,
75 m²,"2,5 tỷ",2 tầng,2 phòng,2 phòng,15.9881788091586,108.255695047922,,,Tây - Bắc,,,
"111,6 m²","19,1 tỷ",6 tầng,,,16.05078125,108.232902526855,5 m,,Bắc,Bắc,Sổ đỏ/ Sổ hồng.,
"35,4 m²","2,5 tỷ",2 tầng,2 phòng,2 phòng,16.0526890014936,108.217890922897,,,Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
58 m²,"3,7 tỷ",4 tầng,4 phòng,4 phòng,16.0657042046243,108.187404926913,"4,2 m",5 m,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng.,
76 m²,"4,9 tỷ",2 tầng,3 phòng,2 phòng,16.0433353286244,108.24424376411,4 m,4 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
180 m²,Thỏa thuận,4 tầng,35 phòng,36 phòng,16.0794362098652,108.214887173763,,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ
"82,5 m²","7,6 tỷ",3 tầng,3 phòng,3 phòng,16.0447555736036,108.216382391689,,"10,5 m",Bắc,,Sổ đỏ/ Sổ hồng.,
100 m²,8 tỷ,3 tầng,,3 phòng,16.0697399669456,108.187688985893,,"7,5 m",Đông - Nam,,,
"82,5 m²","7,6 tỷ",3 tầng,3 phòng,3 phòng,16.0447555736036,108.216382391689,,"10,5 m",Bắc,,Sổ đỏ/ Sổ hồng.,
100 m²,8 tỷ,3 tầng,,3 phòng,16.0697399669456,108.187688985893,,"7,5 m",Đông - Nam,,,
329 m²,Thỏa thuận,5 tầng,25 phòng,25 phòng,16.0883827209473,108.228889465332,10 m,27 m,Đông,Tây,Sổ đỏ/ Sổ hồng,
460 m²,"18,5 tỷ",3 tầng,8 phòng,8 phòng,16.0274185380024,108.247121079192,11 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
30 m²,"1,2 tỷ",,,,12.297381401062,109.218727111816,,,,,,
100 m²,"13,9 tỷ",5 tầng,7 phòng,7 phòng,16.0599418,108.239893,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
130 m²,42 tỷ,11 tầng,23 phòng,23 phòng,16.0548083,108.2451224,8 m,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
95 m²,25 tỷ,8 tầng,11 phòng,11 phòng,16.049333,108.2483028,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
264 m²,18 tỷ,6 tầng,10 phòng,10 phòng,,,11 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
200 m²,78 tỷ,10 tầng,21 phòng,21 phòng,16.0671719,108.2443389,9 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,"12,3 tỷ",7 tầng,10 phòng,10 phòng,16.0689254,108.237559,"5,3 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
110 m²,15 tỷ,3 tầng,3 phòng,3 phòng,16.0430209,108.2215375,6 m,10 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,6 tỷ,3 tầng,3 phòng,3 phòng,16.063694,108.2182666,5 m,5 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
234 m²,52 tỷ,6 tầng,16 phòng,16 phòng,16.0699536957891,108.243287978141,"11,7 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ
160 m²,"21,3 tỷ",7 tầng,21 phòng,21 phòng,16.076205,108.2419864,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
60 m²,7 tỷ,3 tầng,3 phòng,2 phòng,16.06505,108.2158955,6 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,15 tỷ,6 tầng,17 phòng,17 phòng,16.0705975,108.2013051,5 m,"10,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"26,6 tỷ",8 tầng,21 phòng,21 phòng,16.0558376,108.2449005,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
160 m²,"11,5 tỷ",4 tầng,7 phòng,9 phòng,16.0544714,108.1834194,"8,5 m","7,5 m",Đông,Đông - Bắc,,
150 m²,"16,5 tỷ",3 tầng,5 phòng,5 phòng,16.0305282,108.227732,8 m,"7,5 m",Nam,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.
"102,5 m²","17,5 tỷ",8 tầng,16 phòng,16 phòng,16.0735773,108.241089,5 m,"7,5 m",Tây,Tây,Sổ đỏ/ Sổ hồng,Đầy đủ.
87 m²,"11,5 tỷ",,7 phòng,8 phòng,16.0561429305628,108.24459544157,,6 m,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
"93,8 m²",17 tỷ,3 tầng,4 phòng,3 phòng,16.0621200079268,108.219301734753,"5,38 m","10,5 m",Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
76 m²,"7,25 tỷ",4 tầng,3 phòng,5 phòng,16.0340613845111,108.215532251058,5 m,"5,5 m",Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
103 m²,"15,5 tỷ",3 tầng,5 phòng,4 phòng,16.0503101,108.2152047,"7,5 m","10,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Không nội thất
82 m²,"6,8 tỷ",3 tầng,3 phòng,3 phòng,,,"6,5 m","5,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,"6,5 tỷ",3 tầng,4 phòng,4 phòng,16.0773269150503,108.159289638158,5 m,"7,5 m",Đông - Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ
118 m²,"6,2 tỷ",3 tầng,4 phòng,3 phòng,16.0943408,108.2272366,5 m,"5,5 m",Đông - Bắc,,Sổ đỏ/ Sổ hồng,Cơ bản
100 m²,"3,99 tỷ",3 tầng,3 phòng,3 phòng,15.9919286,108.21206,5 m,,Nam,,Sổ đỏ/ Sổ hồng,
80 m²,4 tỷ,,,,16.0944318,108.2296613,5 m,"7,5 m",Tây - Bắc,,Sổ đỏ/ Sổ hồng,
100 m²,"4,35 tỷ",2 tầng,3 phòng,2 phòng,21.0163377,105.7840464,,"7,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng,
300 m²,"16,5 tỷ",1 tầng,3 phòng,3 phòng,16.1293535471627,108.279142483181,15 m,"7,5 m",Tây - Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,5 tỷ,2 tầng,2 phòng,2 phòng,15.98341236586,108.211390938654,5 m,"7,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng,
100 m²,"4,19 tỷ",3 tầng,3 phòng,3 phòng,15.9932463716906,108.212279036965,5 m,"5,5 m",Nam,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
293 m²,38 tỷ,3 tầng,6 phòng,6 phòng,16.075291876183,108.243238626359,,5 m,Tây - Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ
65 m²,"10,2 tỷ",3 tầng,4 phòng,4 phòng,16.0454477208511,108.239212077785,5 m,33 m,Đông - Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,"15,5 tỷ",5 tầng,9 phòng,9 phòng,16.0499663,108.2458704,5 m,,Tây - Bắc,,Sổ đỏ/ Sổ hồng,
111 m²,"18,85 tỷ",6 tầng,15 phòng,15 phòng,16.0505335455883,108.236161566162,5 m,10 m,,,,
100 m²,5 tỷ,2 tầng,2 phòng,2 phòng,15.98341236586,108.211390938654,5 m,"7,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng,
100 m²,"4,19 tỷ",3 tầng,3 phòng,3 phòng,15.9932463716906,108.212279036965,5 m,"5,5 m",Nam,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
293 m²,38 tỷ,3 tầng,6 phòng,6 phòng,16.075291876183,108.243238626359,,5 m,Tây - Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ
65 m²,"10,2 tỷ",3 tầng,4 phòng,4 phòng,16.0454477208511,108.239212077785,5 m,33 m,Đông - Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,"15,5 tỷ",5 tầng,9 phòng,9 phòng,16.0499663,108.2458704,5 m,,Tây - Bắc,,Sổ đỏ/ Sổ hồng,
111 m²,"18,85 tỷ",6 tầng,15 phòng,15 phòng,16.0505335455883,108.236161566162,5 m,10 m,,,,
110 m²,13 tỷ,4 tầng,,,16.042808838142,108.221608185565,,"10,5 m",,,Sổ đỏ/ Sổ hồng,
55 m²,Thỏa thuận,4 tầng,4 phòng,4 phòng,16.0635712594831,108.210483012292,,15 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
103 m²,"15,5 tỷ",3 tầng,5 phòng,7 phòng,16.0505868384003,108.214836755324,"7,44 m",75 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng.,Không nội thất.
82 m²,"5,2 tỷ",2 tầng,2 phòng,2 phòng,16.034535959538,108.218766765963,,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
362 m²,"18,3 tỷ",2 tầng,3 phòng,3 phòng,16.0170230865479,108.260246276855,,,,,Sổ đỏ/ Sổ hồng,
83 m²,5 tỷ,1 tầng,2 phòng,,16.060918519042,108.237224131466,12 m,4 m,,,Sổ đỏ/ Sổ hồng,
100 m²,"11,5 tỷ",3 tầng,3 phòng,3 phòng,16.0430209,108.2215375,"4,1 m","7,5 m",Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản.
125 m²,"21,5 tỷ",4 tầng,4 phòng,4 phòng,16.030426,108.2087681,5 m,,,,Sổ đỏ/ Sổ hồng,
108 m²,12 tỷ,3 tầng,4 phòng,3 phòng,16.0340824,108.2158293,,,Bắc,,,
55 m²,11 tỷ,4 tầng,3 phòng,3 phòng,16.0653748,108.2224197,5 m,7 m,Tây,Tây,Đã có sổ,Cơ bản.
