Address,Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude
" Đường Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng", 17 tỷ , 121 m2,_,Nhà mặt tiền,---,5m,"24,2m",3,16.0756928,108.2429073
" Đường Bình Thái 1, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"," 6,1 tỷ ", 234 m2,_,Nhà mặt tiền,---,9m,286m,2,16.0137464,108.2044932
" Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 7,65 tỷ ", 90 m2,_,Nhà mặt tiền,---,"4,5m",20m,1,16.0409045,108.216236
" Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng", 31 tỷ , 278 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,10m,29m,3,16.0577109,108.2071212
" Đường Hải Hồ, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng", 11 tỷ , 76 m2,_,Nhà mặt tiền,---,7m,11m,3,,
" Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng", 31 tỷ , 278 m2,_,Nhà mặt tiền,---,"9,6m",29m,3,16.0577109,108.2071212
" Đường Xô Viết Nghệ Tĩnh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng", 24 tỷ , 190 m2,_,Nhà mặt tiền,---,10m,19m,2,16.0320034,108.2149433
" Đường Hà Tông Quyền, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng", 8 tỷ , 100 m2,_,Nhà mặt tiền,---,5m,20m,4,16.0211542,108.2065983
" Đường Nguyễn Phẩm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 6,8 tỷ ", 81 m2,_,Nhà mặt tiền,---,"4,5m",18m,3,16.0379106,108.2149809
" Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 14,5 tỷ ", 106 m2,_,Nhà mặt tiền,---,"6,2m",17m,3,16.0382864,108.2213353
" Đường Lê Đình Thám, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng", 13 tỷ , 90 m2,_,Nhà mặt tiền,---,5m,18m,3,16.0500842,108.2170537
" Đường Phan Đăng Lưu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng", 13 tỷ , 99 m2,_,Nhà mặt tiền,---,5m,19m,1,,
" Đường Phạm Văn Tráng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"," 10,5 tỷ ", 174 m2,_,Nhà mặt tiền,---,"9,5m",20m,3,16.0780214,108.1466968
" Đường Hải Hồ, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng", 11 tỷ , 76 m2,_,Nhà mặt tiền,---,"7,1m",11m,3,,
" Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 9,5 tỷ ", 209 m2,_,Nhà mặt tiền,---,11m,19m,1,16.0608503,108.1882335
" Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 22,3 tỷ ", 255 m2,_,Nhà mặt tiền,---,"12,75m",20m,4,16.0418324,108.2478355
" Đường Phan Văn Trị, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng", 11 tỷ , 198 m2,_,Nhà mặt tiền,---,11m,19m,3,16.0172054,108.2084021
" Đường Phan Châu Trinh, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng", 13 tỷ , 84 m2,_,Nhà mặt tiền,---,"4,5m",19m,3,16.0572971,108.2189031
" Đường Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"," 22,1 tỷ ", 207 m2,_,Nhà mặt tiền,---,9m,23m,2,16.0490814,108.2194306
" Đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 4,9 tỷ ", 68 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",15m,2,16.0789946,108.2149183
" Đường Nguyễn Văn Linh, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 6,2 tỷ ", 90 m2,_,Nhà mặt tiền,---,5m,18m,3,16.0585706,108.2054324
" Đường Nguyễn Đình Tứ, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 5,3 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,1,16.0507294,108.1792194
" Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 13,7 tỷ ", 231 m2,_,Nhà mặt tiền,---,"8,5m",27m,1,16.0418324,108.2478355
" Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 5,9 tỷ ", 87 m2,_,Nhà mặt tiền,---,"3,8m",17m,2,16.0674661,108.1932536
" Đường Lý Tự Trọng, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng", 14 tỷ , 98 m2,_,Nhà mặt tiền,---,"5,1m",17m,3,16.077247,108.2196748
" Đường Lương Ngọc Quyến, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng", 11 tỷ , 76 m2,_,Nhà mặt tiền,---,7m,11m,3,16.0810631,108.217488
" Đường Ngô Thị Liễu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 5,3 tỷ ", 82 m2,_,Nhà mặt tiền,---,5m,"16,5m",3,16.0378612,108.2145629
" Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng", 55 tỷ , 700 m2,_,Nhà mặt tiền,---,15m,46m,1,16.0579948,108.2437589
" Đường Hồ Sĩ Tân, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 7,2 tỷ ", 126 m2,_,Nhà mặt tiền,---,5m,25m,3,16.0943145,108.2295944
" Đường Huỳnh Ngọc Huệ, Phường An Khê, Quận Thanh Khê, Đà Nẵng", 7 tỷ , 50 m2,_,Nhà mặt tiền,---,4m,13m,3,16.0631819,108.1848702
" Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng", 69 tỷ , 404 m2,_,Nhà mặt tiền,---,20m,20m,2,16.0656447,108.2017156
" Đường Phan Châu Trinh, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng", 14 tỷ , 77 m2,_,Nhà mặt tiền,---,"4,26m","18,2m",4,16.0572971,108.2189031
" Đường Lê Lợi, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng", 15 tỷ , 118 m2,_,Nhà mặt tiền,---,6m,16m,1,16.0784291,108.2194114
" Đường Ngô Chi Lan, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 6,5 tỷ ", 74 m2,_,Nhà mặt tiền,---,"5,86m",15m,4,16.0834178,108.2180009
" Đường Khúc Hạo, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 6,5 tỷ ", 125 m2,_,Nhà mặt tiền,---,5m,25m,2,16.0899243,108.2356287
" Đường Bế Văn Đàn, Phường An Khê, Quận Thanh Khê, Đà Nẵng"," 6,1 tỷ ", 86 m2,_,Nhà mặt tiền,---,5m,"17,2m",3,,
" Đường Hùng Vương, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng", 12 tỷ , 69 m2,_,Nhà mặt tiền,---,4m,18m,1,16.0679602,108.2175171
" Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng", 17 tỷ , 170 m2,_,Nhà mặt tiền,---,5m,34m,5,16.0245072,108.2091787
" Đường Huỳnh Tấn Phát, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 8,9 tỷ ", 92 m2,_,Nhà mặt tiền,---,"4,5m",20m,1,16.0353736,108.2143518
" Đường Nguyễn Sơn Hà, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 7,45 tỷ ", 70 m2,_,Nhà mặt tiền,---,5m,14m,3,16.0449981,108.2167919
" Đường Lý Nhân Tông, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng", 17 tỷ , 277 m2,_,Nhà mặt tiền,---,15m,18m,1,16.0356237,108.2104035
" Đường Khuê Mỹ Đông 15, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 14,5 tỷ ", 102 m2,_,Nhà mặt tiền,---,6m,17m,6,16.0364519,108.246453
" Đường An Thượng 26, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 39 tỷ , 180 m2,_,Nhà mặt tiền,---,9m,20m,10,16.0555583,108.2458319
" Đuờng Vũ Hữu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 10 tỷ , 105 m2,_,Nhà mặt tiền,---,5m,25m,3,16.0421634,108.2109722
" Đuờng Vũ Hữu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 10 tỷ , 105 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,21m,3,16.0421634,108.2109722
" Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng", 9 tỷ , 70 m2,_,Nhà mặt tiền,---,5m,14m,3,16.0253941,108.2219221
" Đường Bế Văn Đàn, Phường An Khê, Quận Thanh Khê, Đà Nẵng"," 6,4 tỷ ", 86 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,17m,3,,
" Đường Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 30 tỷ , 125 m2,_,Nhà mặt tiền,---,5m,25m,6,16.0728578,108.2314403
" Đường Trần Thanh Mại, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 6 tỷ , 75 m2,_,Nhà mặt tiền,---,5m,15m,2,16.0753885,108.2405825
" Đường An Thượng 2, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 18 tỷ , 90 m2,_,Nhà mặt tiền,---,5m,18m,2,16.0484004,108.2475511
" Đường Bà Huyện Thanh Quan, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 22 tỷ , 144 m2,_,Nhà mặt tiền,---,9m,16m,2,16.0427332,108.2428481
" Đường Mỹ Đa Đông 12, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 20,5 tỷ ", 228 m2,_,Nhà mặt tiền,---,12m,18m,2,16.0456361,108.2469406
" Đường Ngô Thì Sĩ, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 15 tỷ , 102 m2,_,Nhà mặt tiền,---,5m,"20,5m",2,16.0483631,108.2476662
" Đường Bạch Đằng, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 79 tỷ , 169 m2,_,Nhà mặt tiền,---,"6,7m",24m,2,16.0693686,108.2250334
" Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 9,5 tỷ ", 50 m2,_,Nhà mặt tiền,---,"4,5m",11m,5,16.0524115,108.2090289
" Đường Trần Phú, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng", 17 tỷ , 97 m2,_,Nhà mặt tiền,---,4m,24m,3,16.0655695,108.2235849
" Đường Trần Hoành, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng", 15 tỷ , 200 m2,_,Nhà mặt tiền,---,10m,20m,3,16.0278331,108.2456894
" Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng", 9 tỷ , 142 m2,_,Nhà mặt tiền,---,"5,93m",23m,1,16.0572491,108.2429078
" Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 7,5 tỷ ", 90 m2,_,Nhà mặt tiền,---,5m,18m,3,16.042319,108.2140318
" Đường Bà Huyện Thanh Quan, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 25 tỷ , 313 m2,_,Nhà mặt tiền,---,"9,6m",23m,2,16.0427332,108.2428481
" Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 19,5 tỷ ", 137 m2,_,Nhà mặt tiền,---,7m,23m,3,16.0382864,108.2213353
" Đường Morrison, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 35 tỷ , 126 m2,_,Nhà mặt tiền,---,7m,18m,7,16.0715117,108.239114
" Đường Phú Thạnh 4, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 5,9 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,3,16.0726972,108.1559694
" Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng", 28 tỷ , 151 m2,_,Nhà mặt tiền,---,"6,5m",24m,8,16.0493796,108.2207225
" Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng", 55 tỷ , 150 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,7m,24m,2,16.0602491,108.2136695
" Đường An Thượng 4, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 20 tỷ , 90 m2,_,Nhà mặt tiền,---,5m,18m,4,16.0490211,108.2463704
" Đường Bàu Tràm 1, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 6,25 tỷ ", 74 m2,_,Nhà mặt tiền,---,"4,5m",15m,2,16.0336171,108.2117836
" Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng", 8 tỷ , 92 m2,_,Nhà mặt tiền,---,"5,38m","17,29m",1,16.0816887,108.2129154
" Đường Thanh Long, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 7,3 tỷ ", 108 m2,_,Nhà mặt tiền,---,"4,5m","15,25m",4,16.0817169,108.2140167
" Đường Phạm Phú Tiết, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 7,5 tỷ ", 96 m2,_,Nhà mặt tiền,---,5m,"19,3m",3,16.0340279,108.2086379
" Đường Mai Lão Bạng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 7,3 tỷ ", 92 m2,_,Nhà mặt tiền,---,"7,8m",12m,4,16.0843185,108.2200094
" Đường Huy Cận, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 5,7 tỷ ", 70 m2,_,Nhà mặt tiền,---,5m,14m,3,16.0327697,108.2155964
" Đường An Thượng 29, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 13 tỷ , 74 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,5,16.0515372,108.2430561
" Đường Nguyễn Chí Thanh, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"," 9,4 tỷ ", 54 m2,_,Nhà mặt tiền,---,"4,2m","12,7m",4,16.0796069,108.2199666
" Đường Đào Trí, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 4,4 tỷ ", 75 m2,_,Nhà mặt tiền,---,5m,15m,3,16.0271261,108.2227875
" Đường Lê Hữu Khánh, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng", 14 tỷ , 200 m2,_,Nhà mặt tiền,---,10m,20m,3,16.0297992,108.2407759
" Đường Bế Văn Đàn, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng", 8 tỷ , 75 m2,_,Nhà mặt tiền,---,5m,15m,5,16.0649797,108.198504
" Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng", 8 tỷ , 92 m2,_,Nhà mặt tiền,---,"5,38m","17,29m",2,16.0816887,108.2129154
" Đường Trần Đức Thảo, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng", 7 tỷ , 90 m2,_,Nhà mặt tiền,---,5m,18m,1,16.0343498,108.2158375
" Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"," 9,5 tỷ ", 58 m2,_,Nhà mặt tiền,---,4m,15m,4,16.0581242,108.2096926
" Đường Hàm Nghi, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng", 22 tỷ , 82 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,5,,
" Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"," 9,5 tỷ ", 60 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,4,16.0581242,108.2096926
" Đường Phạm Phú Thứ, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 15 tỷ , 58 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,7m","12,5m",4,16.0673648,108.2238819
" Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng", 28 tỷ , 99 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,7,16.0785524,108.2159741
" Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 5,5 tỷ ", 58 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,15m,3,16.0887725,108.2170944
" Đường Trần Đức Thảo, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 6,8 tỷ ", 90 m2,_,Nhà mặt tiền,---,5m,18m,1,16.0343498,108.2158375
" Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng"," 10,5 tỷ ", 81 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,3,16.0600634,108.2135488
" Đường Chu Mạnh Trinh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 4,7 tỷ ", 74 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m","16,5m",3,16.033764,108.2131623
" Đường Khuê Đông, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng", 16 tỷ , 102 m2,_,Nhà mặt tiền,---,6m,17m,5,16.0372528,108.2443479
" Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng", 10 tỷ , 89 m2,_,Nhà mặt tiền,---,"4,5m",17m,4,,
" Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng", 10 tỷ , 89 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,1,,
" Đường Nguyễn Chí Thanh, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng", 27 tỷ , 192 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"7,7m",23m,1,16.0796069,108.2199666
" Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng", 16 tỷ , 93 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,4,16.0656447,108.2017156
" Đường An Cư 5, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 7,7 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,3,16.0756001,108.241529
" Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 11,5 tỷ ", 170 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,1,16.0567276,108.244559
" Đường Nguyễn Thị Minh Khai, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng", 18 tỷ , 92 m2,_,Nhà mặt tiền,---,"4,6m",20m,4,16.0756155,108.2177987
" Đường Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 7,2 tỷ ", 51 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"11,6m","4,6m",2,16.0596622,108.2121322
" Đường Nguyễn Văn Linh, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 10,8 tỷ ", 90 m2,_,Nhà mặt tiền,---,5m,19m,5,16.0585706,108.2054324
" Đường Mai Am, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 7,9 tỷ ", 105 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,7m,15m,3,16.0846923,108.2154509
" Đường Hoàng Văn Thụ, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 65 tỷ , 380 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,18m,21m,1,,
" Đường 2/9, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 32,5 tỷ ", 560 m2,_,Nhà mặt tiền,---,15m,23m,1,,
" Đường Chi Lăng, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng", 25 tỷ , 108 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,22m,7,16.0690377,108.2154839
" Đường Nguyễn Xí, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 6,2 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0743266,108.1653113
" Đường Thân Cảnh Phúc, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 18 tỷ , 210 m2,_,Nhà mặt tiền,---,10m,21m,3,16.0385745,108.2095787
" Đường 3/2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng", 16 tỷ , 125 m2,_,Nhà mặt tiền,---,5m,25m,3,16.0829842,108.222509
" Đường Nguyễn Chí Diễu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 5,8 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,2,,
" Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 5,4 tỷ ", 70 m2,_,Nhà mặt tiền,---,"4,5m",16m,3,16.0674661,108.1932536
" Đường Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 16,3 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,3,16.0376383,108.2228608
" Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 14,5 tỷ ", 115 m2,_,Nhà mặt tiền,---,4m,22m,3,16.0265835,108.2216438
" Đường Nguyễn Tất Thành, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng", 30 tỷ , 250 m2,_,Nhà mặt tiền,---,10m,25m,4,16.0769651,108.2077401
" Đường Trần Thủ Độ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 8,2 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,3,16.0240983,108.2133727
" Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 8,5 tỷ ", 90 m2,_,Nhà mặt tiền,---,"4,5m",20m,4,16.0409045,108.216236
" Đường Lê Lai, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"," 6,5 tỷ ", 50 m2,_,Nhà mặt tiền,---,"4,25m","11,5m",2,16.0752395,108.2178613
" Đường Phan Đăng Lưu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 13,3 tỷ ", 130 m2,_,Nhà mặt tiền,---,5m,26m,3,16.0370813,108.2089625
" Đường Hoàng Diệu, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"," 21,5 tỷ ", 100 m2,_,Nhà mặt tiền,---,"6,5m","15,5m",2,16.0604012,108.2170183
" Đường Tống Phước Phổ, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 7 tỷ , 67 m2,_,Nhà mặt tiền,---,5m,"13,5m",3,16.0482538,108.2223433
" Đường Nguyễn Văn Linh, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 6,2 tỷ ", 90 m2,_,Nhà mặt tiền,---,5m,18m,2,16.0585706,108.2054324
" Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"," 14,5 tỷ ", 107 m2,_,Nhà mặt tiền,---,"4,6m",24m,3,16.0606335,108.2093442
" Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 8,4 tỷ ", 109 m2,_,Nhà mặt tiền,---,5m,20m,3,16.0404694,108.2209616
" Đường Kỳ Đồng, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"," 9,8 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,3,16.070034,108.1881192
" Đường Hoàng Hoa Thám, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng", 18 tỷ , 75 m2,_,Nhà mặt tiền,---,5m,15m,3,16.0679058,108.2104343
" Đường Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"," 17,5 tỷ ", 132 m2,_,Nhà mặt tiền,---,"5,68m",23m,1,16.0490814,108.2194306
" Đường Nguyễn Hữu Dật, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 13 tỷ , 100 m2,_,Nhà mặt tiền,---,5m,20m,3,16.0419706,108.2135436
" Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 26,5 tỷ ", 190 m2,_,Nhà mặt tiền,---,"8,5m","22,7m",5,16.0756243,108.2319079
" Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng", 16 tỷ , 84 m2,_,Nhà mặt tiền,---,"4,15m","21,54m",6,16.0656447,108.2017156
" Đường Nguyễn Du, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng", 20 tỷ , 155 m2,_,Nhà mặt tiền,---,"5,2m","24,8m",3,16.0790801,108.2236839
" Đường An Thượng 6, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 13,2 tỷ ", 67 m2,_,Nhà mặt tiền,---,"4,5m","15,5m",6,16.0475884,108.2453787
" Đường Nguyễn Đức Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng", 10 tỷ , 100 m2,_,Nhà mặt tiền,---,5m,20m,5,16.0659224,108.1886334
" Đường Dương Trí Trạch, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 12 tỷ , 130 m2,_,Nhà mặt tiền,---,10m,13m,2,16.0744881,108.240229
" Đường Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 13,3 tỷ ", 130 m2,_,Nhà mặt tiền,---,5m,26m,3,16.0376383,108.2228608
" Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 12 tỷ , 100 m2,_,Nhà mặt tiền,---,5m,20m,5,16.0409045,108.216236
" Đường Tiên Sơn 8, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 10,3 tỷ ", 120 m2,_,Nhà mặt tiền,---,7m,"17,5m",3,16.0366455,108.2211218
" Đường Thân Nhân Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 5,6 tỷ ", 81 m2,_,Nhà mặt tiền,---,"4,5m",18m,3,16.0632203,108.1914377
" Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 8 tỷ , 108 m2,_,Nhà mặt tiền,---,"4,5m",24m,3,16.0404694,108.2209616
" Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 8,5 tỷ ", 56 m2,_,Nhà mặt tiền,---,4m,16m,5,16.067252,108.2404802
" Đường Nguyễn Dữ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 4,2 tỷ ", 80 m2,_,Nhà mặt tiền,---,5m,16m,1,16.034151,108.2081832
" Đường Đỗ Huy Uyển, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 8,3 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,3,16.0754257,108.2323914
